t,x,y,z
416.0,0.30721185,-0.9691435,2.9791083E-6
417.0,0.3096301,-0.96837085,2.9250257E-6
418.0,0.31204638,-0.96759206,2.8676243E-6
419.0,0.3144607,-0.9668071,2.8069608E-6
420.0,0.31687307,-0.966016,2.7430976E-6
421.0,0.31928343,-0.9652187,2.676103E-6
422.0,0.32169178,-0.96441525,2.606051E-6
423.0,0.32409808,-0.96360564,2.5330226E-6
424.0,0.32650238,-0.96278995,2.457103E-6
425.0,0.32890457,-0.96196806,2.3783846E-6
426.0,0.33130473,-0.96114004,2.2969646E-6
427.0,0.33370277,-0.96030587,2.2129461E-6
428.0,0.3360987,-0.9594656,2.1264375E-6
429.0,0.33849248,-0.9586192,2.0375526E-6
430.0,0.34088415,-0.95776665,1.9464098E-6
431.0,0.34327364,-0.95690805,1.8531325E-6
432.0,0.34566095,-0.9560433,1.7578488E-6
433.0,0.34804606,-0.9551725,1.6606908E-6
434.0,0.35042897,-0.9542955,1.5617949E-6
435.0,0.35280964,-0.9534125,1.4613008E-6
436.0,0.35518807,-0.9525234,1.359352E-6
437.0,0.3575642,-0.9516282,1.2560948E-6
438.0,0.3599381,-0.9507269,1.1516784E-6
439.0,0.3623097,-0.9498196,1.0462539E-6
440.0,0.36467895,-0.94890624,9.39975E-7
441.0,0.3670459,-0.9479868,8.329966E-7
442.0,0.36941049,-0.9470613,7.2547493E-7
443.0,0.37177274,-0.9461298,6.1756714E-7
444.0,0.37413257,-0.9451922,5.094308E-7
445.0,0.37649003,-0.9442486,4.0122336E-7
446.0,0.37884507,-0.94329906,2.9310226E-7
447.0,0.3811977,-0.9423434,1.8522407E-7
448.0,0.38354784,-0.9413818,7.774427E-8
449.0,0.38589555,-0.9404142,-2.918301E-8
450.0,0.38824078,-0.93944055,-1.3540549E-7
451.0,0.39058352,-0.93846095,-2.40773E-7
452.0,0.39292374,-0.9374754,-3.4513783E-7
453.0,0.39526147,-0.93648386,-4.483551E-7
454.0,0.39759663,-0.9354864,-5.5028295E-7
455.0,0.39992923,-0.9344829,-6.5078297E-7
456.0,0.40225926,-0.93347347,-7.497203E-7
457.0,0.4045867,-0.93245816,-8.46964E-7
458.0,0.40691155,-0.9314369,-9.4238715E-7
459.0,0.40923378,-0.93040967,-1.0358673E-6
460.0,0.41155338,-0.9293766,-1.1272864E-6
461.0,0.4138703,-0.9283376,-1.2165309E-6
462.0,0.4161846,-0.92729264,-1.3034924E-6
463.0,0.4184962,-0.9262418,-1.388067E-6
464.0,0.4208051,-0.92518514,-1.4701561E-6
465.0,0.42311132,-0.9241226,-1.5496663E-6
466.0,0.4254148,-0.92305416,-1.6265088E-6
