t,x,y,z
438.0,1.1088349,-10.002918,0.13119917
439.0,1.1096226,-10.00283,0.13116635
440.0,1.1104105,-10.00274,0.13113354
441.0,1.1111982,-10.002651,0.13110071
442.0,1.1119859,-10.002562,0.1310679
443.0,1.1127737,-10.002473,0.13103509
444.0,1.1135615,-10.002383,0.13100228
445.0,1.1143492,-10.002294,0.13096945
446.0,1.115137,-10.002204,0.13093664
447.0,1.1159247,-10.002115,0.13090381
448.0,1.1167123,-10.002026,0.130871
449.0,1.1175001,-10.001936,0.13083817
450.0,1.1182878,-10.001845,0.13080536
451.0,1.1190755,-10.001756,0.13077253
452.0,1.1198632,-10.001666,0.1307397
453.0,1.1206509,-10.001576,0.13070688
454.0,1.1214386,-10.001486,0.13067405
455.0,1.1222262,-10.001396,0.13064124
456.0,1.1230139,-10.001306,0.13060841
457.0,1.1238016,-10.001216,0.13057558
458.0,1.1245892,-10.001125,0.13054274
459.0,1.1253768,-10.001035,0.13050991
460.0,1.1261644,-10.000944,0.13047709
461.0,1.1269522,-10.0008545,0.13044426
462.0,1.1277398,-10.000764,0.13041142
463.0,1.1285274,-10.000673,0.13037859
464.0,1.129315,-10.000583,0.13034576
465.0,1.1301025,-10.000491,0.13031292
466.0,1.1308901,-10.000401,0.13028008
467.0,1.1316777,-10.00031,0.13024725
468.0,1.1324654,-10.000219,0.13021441
469.0,1.1332529,-10.000128,0.13018157
470.0,1.1340405,-10.000037,0.13014874
471.0,1.134828,-9.999946,0.1301159
472.0,1.1356156,-9.999854,0.13008305
473.0,1.1364031,-9.9997635,0.13005021
474.0,1.1371906,-9.999672,0.13001737
475.0,1.1379782,-9.99958,0.12998453
476.0,1.1387657,-9.999489,0.12995169
477.0,1.1395532,-9.999397,0.12991883
478.0,1.1403407,-9.999306,0.12988599
479.0,1.1411282,-9.999214,0.12985314
480.0,1.1419157,-9.999123,0.12982029
481.0,1.1427032,-9.999031,0.12978745
482.0,1.1434907,-9.998939,0.12975459
483.0,1.144278,-9.998847,0.12972175
484.0,1.1450655,-9.9987545,0.12968889
485.0,1.145853,-9.998663,0.12965605
486.0,1.1466404,-9.99857,0.12962319
487.0,1.1474279,-9.998479,0.12959033
488.0,1.1482153,-9.998386,0.12955748
489.0,1.1490027,-9.998294,0.12952462
490.0,1.1497902,-9.998201,0.12949178
491.0,1.1505775,-9.998109,0.12945892
492.0,1.1513649,-9.998016,0.12942605
493.0,1.1521523,-9.997924,0.12939319
494.0,1.1529397,-9.997831,0.12936033
495.0,1.153727,-9.997739,0.12932748
496.0,1.1545144,-9.997646,0.12929462
497.0,1.1553018,-9.997553,0.12926175
498.0,1.1560892,-9.99746,0.12922889
499.0,1.1568766,-9.997367,0.12919602
500.0,1.1576638,-9.997274,0.12916316
501.0,1.1584512,-9.997181,0.12913029
502.0,1.1592386,-9.9970875,0.12909743
503.0,1.1600258,-9.996995,0.12906456
504.0,1.1608131,-9.9969015,0.12903169
505.0,1.1616005,-9.996808,0.12899883
506.0,1.1623877,-9.996715,0.12896596
507.0,1.163175,-9.996621,0.12893309
508.0,1.1639624,-9.996528,0.12890022
509.0,1.1647496,-9.996434,0.12886734
510.0,1.1655369,-9.99634,0.12883447
511.0,1.1663241,-9.996246,0.1288016
512.0,1.1671114,-9.996153,0.12876871
513.0,1.1678985,-9.996058,0.12873584
514.0,1.1686858,-9.995965,0.12870297
515.0,1.169473,-9.995871,0.12867008
516.0,1.1702603,-9.995776,0.12863721
517.0,1.1710474,-9.995683,0.12860434
518.0,1.1718347,-9.995588,0.12857145
519.0,1.1726218,-9.995494,0.12853856
520.0,1.1734091,-9.995399,0.12850569
521.0,1.1741962,-9.995305,0.1284728
522.0,1.1749834,-9.995211,0.12843992
523.0,1.1757705,-9.995116,0.12840703
524.0,1.1765578,-9.995021,0.12837416
525.0,1.1773449,-9.994926,0.12834127
526.0,1.178132,-9.994832,0.12830839
527.0,1.1789192,-9.994737,0.1282755
528.0,1.1797063,-9.994642,0.1282426
529.0,1.1804934,-9.994547,0.12820971
530.0,1.1812805,-9.994452,0.12817682
531.0,1.1820676,-9.994357,0.12814394
532.0,1.1828548,-9.994262,0.12811105
533.0,1.1836418,-9.994166,0.12807815
534.0,1.1844289,-9.994071,0.12804526
535.0,1.185216,-9.993976,0.12801236
536.0,1.186003,-9.99388,0.12797947
537.0,1.1867901,-9.993785,0.12794657
538.0,1.1875771,-9.99369,0.12791367
539.0,1.1883641,-9.993594,0.12788078
540.0,1.1891512,-9.993499,0.12784788
541.0,1.1899382,-9.9934025,0.12781498
542.0,1.1907252,-9.993307,0.12778208
543.0,1.1915122,-9.993211,0.12774917
544.0,1.1922992,-9.993115,0.12771627
545.0,1.1930863,-9.993019,0.12768337
546.0,1.1938733,-9.992923,0.12765047
547.0,1.1946602,-9.992826,0.12761757
548.0,1.1954472,-9.99273,0.12758467
